RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,AVERAGE_X_RESOLUTION,AVERAGE_Y_RESOLUTION,BLINK_COUNT,BUTTON_PRESS_COUNT,BUTTON_RELEASE_COUNT,DATA_FILE,DURATION,END_TIME,EYE_USED,FIXATION_COUNT,FIXATION_DURATION_MAX,FIXATION_DURATION_MAX_TIME,FIXATION_DURATION_MIN,FIXATION_DURATION_MIN_TIME,GROUPING_VARIABLES,IA_COUNT,INPUT_COUNT,INTEREST_AREA_FIXATION_SEQUENCE,INTEREST_AREA_FIXATION_SEQUENCE_DWELL_TIMES,INTEREST_AREA_SET,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,MEDIAN_FIXATION_DURATION,MEDIAN_SACCADE_AMPLITUDE,MESSAGE_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,REACTION_TIME,RT_DEFINITION_LABEL,RT_EVENT_BUTTON_ID,RT_EVENT_END_TIME,RT_EVENT_INDEX,RT_EVENT_INPUT,RT_EVENT_MESSAGE_TEXT,RT_EVENT_POSITION_X,RT_EVENT_POSITION_Y,RT_EVENT_START_TIME,RT_EVENT_TYPE,RT_START_TIME,RUN_COUNT,SACCADE_COUNT,SAMPLE_COUNT,SD_FIXATION_DURATION,SD_SACCADE_AMPLITUDE,START_TIME,TRIAL_LABEL,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,result,trialid,key,response_num,response
ET220013,13,404.86,320.03,4.79,60.23,60.29,7,0,0,ET220013.edf,55959,1698325,RIGHT,144,1436,1664066,24,1662468,RECORDING_SESSION,7,0,"[0, 2, 4, 0, 2, 0, 2, 0, 5, 4, 0, 5, 6, 2, 5, 4, 0, 6, 0, 7, 0, 3, 0, 3, 2, 5, 4, 0, 4, 5, 6, 2, 6, 5, 7, 0, 2, 7, 0, 7, 2, 0, 7, 0, 2, 7, 2, 6, 7, 2, 0, 7, 2, 7, 2, 6, 4, 5, 3, 5, 6, 0, 2, 7]","[364, 818, 754, 1476, 540, 992, 124, 576, 186, 616, 114, 382, 358, 916, 392, 896, 1232, 182, 424, 886, 1822, 124, 24, 960, 2548, 640, 240, 168, 156, 636, 1216, 1092, 834, 676, 1506, 86, 1330, 1380, 98, 660, 410, 726, 1148, 72, 1732, 1020, 1500, 148, 278, 476, 158, 146, 2228, 348, 1048, 380, 468, 234, 112, 1712, 112, 134, 806, 2264]",Custom Interest Area Set,55870,True,1698292,1,New Interest Period 01,True,1642422,241,2.29,1296,1090,1652772,627.5,737,799.96,44,1688688,338.8,1733.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1642366,48,143,27935,239.68,5.09,1642366,Trial: 13,6,ET220013,12,choice5,17,4,5.0,0
ET220013,14,20,322.72,5.05,59.49,59.63,3,0,0,ET220013.edf,20367,1720739,RIGHT,54,2180,1718520,49,1700419,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 5, 0, 5, 2, 5, 6, 7, 4, 3, 2, 0, 3, 2, 3, 4, 5, 4, 5, 2, 5, 2, 5, 2, 5, 0, 2, 5, 2, 5]","[235, 1012, 146, 194, 276, 446, 56, 188, 812, 272, 452, 186, 458, 286, 152, 172, 404, 750, 598, 564, 266, 130, 692, 324, 1398, 878, 492, 742, 890, 62, 716, 528, 470, 2180]",Custom Interest Area Set,20281,True,1720700,1,New Interest Period 01,True,1700419,231,3.85,778,968,1715522,980.2,777.9,763.18,556,1702908,949.5,384.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1700372,29,53,10141,329.28,4.08,1700372,Trial: 14,6,ET220013,13,choice3,6,3,3.0,1
ET220013,15,106,370.79,4.14,59.64,59.88,1,0,0,ET220013.edf,25789,1748171,RIGHT,62,1222,1737064,54,1725394,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 5, 0, 6, 7, 2, 5, 6, 2, 4, 0, 2, 5, 2, 5, 4, 2, 4, 2, 4, 2, 4, 2, 4]","[189, 1220, 282, 660, 216, 54, 192, 486, 906, 494, 1158, 1626, 542, 2246, 644, 1006, 736, 1580, 1536, 1050, 1152, 1380, 1084, 1040, 440, 486, 584]",Custom Interest Area Set,25697,True,1748132,1,New Interest Period 01,True,1722435,280,1.7,543,934,1743936,640.7,732.3,708.02,492,1729648,971.6,353.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1722382,24,61,12849,277.82,3.8,1722382,Trial: 15,6,ET220013,14,choice2,15,1,2.0,0
ET220013,16,.,354.29,4.65,61.27,60.65,0,0,0,ET220013.edf,20103,1771037,RIGHT,51,1770,1752092,54,1759548,RECORDING_SESSION,7,0,"[0, 2, 5, 6, 4, 3, 4, 2, 7, 5, 4, 3, 2, 3, 2, 0, 3, 2, 3, 2, 3, 2, 3]","[324, 3378, 858, 432, 334, 498, 442, 770, 714, 54, 96, 1496, 632, 1038, 518, 148, 558, 768, 1110, 314, 1476, 528, 1583]",Custom Interest Area Set,20013,True,1770995,1,New Interest Period 01,True,1750982,286,1.61,616,877,1769020,996.7,438.6,752.4,631,1755968,1286.3,873.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1750934,21,50,10006,299.43,4.82,1750934,Trial: 16,6,ET220013,15,choice1,19,1,1.0,1
ET220013,17,.,302.06,4.11,59.49,59.72,0,0,0,ET220013.edf,6129,1778653,RIGHT,18,675,1777952,126,1777454,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 5, 6, 7, 2, 0, 5]","[184, 1364, 318, 276, 266, 314, 658, 934, 126, 997]",Custom Interest Area Set,6063,True,1778627,1,New Interest Period 01,True,1772564,271,1.99,128,750,1777418,1125.7,834,702.51,626,1775478,1298.6,863.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1772524,8,17,3031,167.36,4.13,1772524,Trial: 17,6,ET220013,16,choice3,3,3,3.0,1
ET220013,18,41.67,432.32,4.87,59.47,59.95,6,0,0,ET220013.edf,62809,1843181,RIGHT,131,5020,1791312,32,1819582,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 5, 2, 6, 2, 7, 0, 2, 0, 2, 0, 2, 0, 4, 3, 5, 6, 2, 6, 2, 6, 2, 6, 2, 6, 2, 6, 7, 2, 7, 2, 7, 2, 7, 2, 7, 2, 7, 2, 7, 2, 7, 0, 2, 7, 2, 7, 2, 7, 0, 2, 7, 0, 2, 7]","[232, 1012, 390, 312, 384, 526, 374, 1480, 580, 1724, 524, 846, 518, 878, 5782, 130, 490, 534, 468, 1076, 602, 630, 2068, 1030, 670, 1178, 830, 1052, 1486, 862, 1584, 1080, 1538, 1228, 1470, 666, 1366, 1166, 1904, 834, 410, 816, 1246, 1300, 1416, 130, 1242, 756, 978, 472, 558, 1846, 48, 1074, 1096, 104, 454, 1184]",Custom Interest Area Set,62720,True,1843134,1,New Interest Period 01,True,1780414,316,1.61,1607,923,1808198,1355.8,815.7,721.01,181,1823196,1613.9,1077,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1780372,50,130,31360,501.51,4.87,1780372,Trial: 18,6,ET220013,17,choice5,20,2,5.0,0
ET220013,19,86,311.55,4.54,60.66,61.04,6,0,0,ET220013.edf,28303,1873963,RIGHT,78,1244,1854104,22,1846730,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 3, 4, 2, 4, 5, 6, 7, 2, 7, 2, 7, 2, 7, 2, 7, 2, 0, 7, 0, 2, 6, 7]","[228, 524, 4094, 4020, 452, 504, 636, 862, 642, 402, 844, 594, 846, 912, 908, 532, 1190, 1122, 950, 1042, 154, 1416, 86, 626, 186, 529]",Custom Interest Area Set,28213,True,1873923,1,New Interest Period 01,True,1845710,251,1.68,386,1083,1848552,640.5,1606.7,718.47,68,1872378,1317.1,1272.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1845660,22,77,14106,220.69,5.07,1845660,Trial: 19,6,ET220013,18,choice5,4,5,5.0,1
ET220013,20,82,337.93,5.76,61.56,60.74,1,0,0,ET220013.edf,17439,1893179,RIGHT,45,1378,1891768,64,1877586,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 0, 5, 6, 4, 3, 0, 3, 2, 3, 2, 3, 2, 0, 3, 2, 3, 2, 3, 4, 5, 6, 7, 0, 5, 3]","[335, 678, 184, 188, 64, 332, 212, 494, 486, 124, 268, 548, 1222, 1056, 1336, 524, 108, 646, 248, 614, 584, 650, 274, 364, 470, 472, 184, 538, 2004]",Custom Interest Area Set,17355,True,1893146,1,New Interest Period 01,True,1875791,274,4.44,296,798,1886952,490.8,761.5,694.79,74,1887360,762.7,1454.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1875740,23,44,8678,256.69,5.14,1875740,Trial: 20,6,ET220013,19,choice1,18,1,1.0,1
ET220013,21,44.4,305.39,5.54,61.61,60.94,5,0,0,ET220013.edf,19279,1914261,RIGHT,54,718,1906216,90,1903960,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 0, 2, 0, 5, 3, 2, 4, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3]","[498, 500, 518, 148, 1160, 1600, 152, 172, 684, 600, 186, 890, 276, 818, 882, 868, 1058, 576, 582, 1084, 1130, 2109]",Custom Interest Area Set,19211,True,1914235,1,New Interest Period 01,True,1895024,269,1.74,701,841,1900520,976.7,852,711.77,524,1897410,2570.9,1545.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1894982,18,53,9605,163.58,6.61,1894982,Trial: 21,4,ET220013,20,choice1,12,1,1.0,1
ET220014,2,.,317.13,3.57,61.52,61.64,0,0,0,ET220014.edf,10659,1684117,RIGHT,30,1266,1676940,64,1680892,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 4, 3, 2, 3, 2, 3, 4, 5, 3]","[373, 394, 204, 162, 414, 512, 3796, 886, 682, 1018, 492, 288, 293]",Custom Interest Area Set,10576,True,1684089,1,New Interest Period 01,True,1673513,237,1.15,191,855,1678796,980.5,367.4,734.3,590,1675906,923,337.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1673458,11,29,5288,259.41,4.39,1673458,Trial: 2,4,ET220014,1,choice1,19,1,1.0,1
ET220014,3,56,421.94,2.97,60.85,61.33,2,0,0,ET220014.edf,16345,1702817,RIGHT,35,1190,1694044,108,1689434,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 6, 7, 3, 0, 2, 3, 4]","[309, 10604, 372, 176, 250, 134, 924, 140, 1070, 508, 281]",Custom Interest Area Set,16264,True,1702777,1,New Interest Period 01,True,1686513,342,1.06,240,980,1694684,964.1,368.2,802.9,586,1699456,1572.4,907.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1686472,9,34,8132,281.7,4.3,1686472,Trial: 3,6,ET220014,2,choice1,11,1,1.0,1
ET220014,4,94,361.29,3.48,61.1,61.41,1,0,0,ET220014.edf,14171,1719267,RIGHT,35,1400,1714124,66,1713882,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 5, 6, 2, 3, 2, 5, 4, 0, 2, 0, 4]","[201, 774, 354, 658, 648, 196, 644, 3162, 1052, 1978, 236, 690, 98, 1100, 124, 730]",Custom Interest Area Set,14079,True,1719224,1,New Interest Period 01,True,1705145,224,1.22,277,863,1712168,897.3,387.2,763.4,605,1714748,882.1,406.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1705096,13,34,7040,333.04,3.99,1705096,Trial: 4,5,ET220014,3,choice2,13,5,2.0,0
ET220014,5,76,371.38,3.72,60.81,61.26,1,0,0,ET220014.edf,21905,1743281,RIGHT,53,1558,1725564,52,1731086,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 0, 5, 6, 0, 2, 6, 7, 2, 7, 2, 7, 2, 4, 3, 0, 7, 0]","[367, 4910, 60, 700, 858, 170, 522, 1132, 52, 1078, 1170, 1012, 656, 794, 814, 996, 1268, 1022, 1108, 338, 180, 476]",Custom Interest Area Set,21821,True,1743248,1,New Interest Period 01,True,1721427,210,1.09,458,838,1731150,1018.5,547,700.48,581,1743246,1402.5,1455.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1721376,17,52,10911,327.87,4.61,1721376,Trial: 5,6,ET220014,4,choice5,5,1,5.0,0
ET220014,6,92,341.02,4.31,61.42,61.58,2,0,0,ET220014.edf,19535,1765031,RIGHT,50,1192,1750292,90,1754190,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 3, 2, 3, 4, 5, 3, 2, 3, 5, 4, 2, 6, 7, 6, 0, 3, 0, 2, 3]","[327, 332, 326, 236, 824, 1060, 614, 390, 1192, 294, 338, 526, 946, 238, 260, 308, 372, 472, 1876, 204, 266, 242, 4050, 1358]",Custom Interest Area Set,19457,True,1765000,1,New Interest Period 01,True,1745543,266,1.05,277,864,1762906,918.3,384.1,720.25,566,1761364,903.4,375.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1745496,21,50,9729,235.73,4.84,1745496,Trial: 6,6,ET220014,5,choice1,18,1,1.0,1
ET220014,7,.,305.82,4.5,61.34,61.41,0,0,0,ET220014.edf,5949,1773029,RIGHT,17,684,1768292,98,1770456,RECORDING_SESSION,7,0,"[0, 2, 3, 2, 3, 2, 0, 3]","[457, 190, 330, 1976, 800, 780, 112, 554]",Custom Interest Area Set,5875,True,1773000,1,New Interest Period 01,True,1767125,242,1.26,105,823,1772432,348.2,836,724.78,619,1768538,922.6,448,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1767080,6,16,2938,178.55,5.13,1767080,Trial: 7,2,ET220014,6,choice1,14,3,1.0,0
ET220014,8,110,348.32,4.19,60.37,61.0,2,0,0,ET220014.edf,20947,1795995,RIGHT,53,1294,1781538,57,1795912,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 2, 6, 2, 6, 2, 6, 2, 6, 2, 6, 7, 4, 3, 7, 2, 7, 2]","[362, 248, 98, 304, 1170, 1028, 1206, 2662, 1782, 860, 982, 1140, 684, 1242, 358, 416, 166, 468, 1690, 834, 761]",Custom Interest Area Set,20879,True,1795969,1,New Interest Period 01,True,1775090,256,1.19,456,924,1788052,1219.5,811.2,764.99,592,1777972,1211.6,867,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1775048,19,52,10439,259.86,4.89,1775048,Trial: 8,5,ET220014,7,choice5,17,4,5.0,0
ET220014,9,126,321.45,3.7,61.19,61.45,2,0,0,ET220014.edf,23581,1821493,RIGHT,64,1260,1817718,96,1807372,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 2, 5, 4, 3, 2, 3, 2, 6, 7, 6, 0, 7, 6, 5, 6, 2, 6, 5, 7, 0, 4, 5, 2, 4, 3]","[340, 376, 100, 450, 1724, 692, 608, 1022, 886, 1050, 868, 96, 874, 148, 112, 160, 176, 860, 1112, 588, 1272, 632, 2106, 330, 564, 1260, 628, 480, 1059]",Custom Interest Area Set,23499,True,1821455,1,New Interest Period 01,True,1797956,243,1.46,290,822,1801272,918.9,693,723.65,587,1807892,1657.1,891.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1797912,25,63,11749,258.67,3.98,1797912,Trial: 9,6,ET220014,8,choice1,8,1,1.0,1
ET220014,10,160,387.08,3.62,60.86,61.17,1,0,0,ET220014.edf,22623,1845775,RIGHT,52,1402,1839576,38,1824600,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 3, 2, 4, 2, 5, 2, 5, 2, 5, 4, 2, 0, 3, 4, 3, 4, 2, 3, 4, 2]","[362, 906, 38, 492, 544, 1056, 772, 1556, 946, 348, 352, 656, 1176, 280, 752, 240, 598, 1882, 572, 680, 3394, 738, 606, 1182]",Custom Interest Area Set,22540,True,1845744,1,New Interest Period 01,True,1823204,271,1.28,447,849,1840976,953.7,410.8,723.24,135,1841024,1657.8,1028.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1823152,22,51,11270,318.67,3.78,1823152,Trial: 10,4,ET220014,9,choice2,10,2,2.0,1
ET220014,11,67,310.51,4.25,60.62,61.01,2,0,0,ET220014.edf,18883,1867107,RIGHT,53,760,1864470,112,1851804,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 6, 2, 3, 2, 4, 2, 6, 2, 5, 7, 2, 7, 2, 7, 2, 7]","[356, 646, 408, 328, 392, 1088, 970, 1528, 1286, 1144, 1282, 770, 908, 824, 640, 614, 916, 978, 616, 763]",Custom Interest Area Set,18809,True,1867079,1,New Interest Period 01,True,1848270,260,1.07,121,854,1865650,876.9,429.6,721.08,522,1856342,937.3,358.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1848224,19,52,9404,165.38,4.98,1848224,Trial: 11,6,ET220014,10,choice5,12,1,5.0,0
ET220014,12,102.33,477.54,4.6,61.36,61.42,6,0,0,ET220014.edf,35861,1905171,RIGHT,67,1494,1894170,32,1885632,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 6, 7, 2, 7, 5, 2, 7, 6, 2, 7, 2, 7, 6, 5, 4, 6, 0, 2, 0, 2, 3, 2, 3, 0, 2, 3, 2, 3]","[280, 276, 74, 332, 84, 630, 570, 1426, 1002, 468, 374, 670, 1394, 1244, 794, 2058, 582, 966, 552, 824, 32, 1500, 82, 688, 7068, 1832, 844, 892, 2134, 960, 918, 445]",Custom Interest Area Set,35783,True,1905135,1,New Interest Period 01,True,1869352,414,1.37,521,882,1898210,531.6,730.1,701.81,467,1900190,1003.6,409.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1869310,27,66,17891,346.37,5.07,1869310,Trial: 12,6,ET220014,11,choice1,20,2,1.0,0
ET220014,13,96,349.6,3.63,61.27,61.35,1,0,0,ET220014.edf,18835,1926121,RIGHT,48,1086,1919256,20,1926066,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 2, 3, 2, 4, 3, 2, 0, 4, 3, 5, 2, 3, 4, 3, 5, 4]","[403, 268, 318, 156, 1994, 678, 3654, 128, 570, 378, 198, 1388, 1828, 1048, 680, 400, 1272, 1014, 386, 20]",Custom Interest Area Set,18753,True,1926086,1,New Interest Period 01,True,1907333,275,1.21,546,867,1915834,362.6,803.5,701.83,552,1909654,963,380.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1907286,18,47,9377,230.4,4.02,1907286,Trial: 13,4,ET220014,12,choice1,4,5,1.0,0
ET220014,14,83,403.57,2.67,60.46,60.92,6,0,0,ET220014.edf,30753,1958535,RIGHT,68,1322,1932726,68,1949576,RECORDING_SESSION,7,0,"[0, 4, 2, 0, 2, 0, 5, 6, 7, 2, 7, 2, 7, 6, 2, 4, 3, 4, 5, 6, 5, 2]","[465, 350, 5768, 400, 8772, 116, 276, 416, 806, 598, 482, 926, 674, 428, 1368, 564, 1696, 1078, 956, 800, 274, 230]",Custom Interest Area Set,30671,True,1958502,1,New Interest Period 01,True,1927831,295,1.05,579,941,1944752,935.3,396,757.32,555,1932278,915.2,353.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1927782,19,67,15336,280.46,3.32,1927782,Trial: 14,6,ET220014,13,choice3,16,3,3.0,1
ET220014,15,109,358.52,3.62,60.89,61.12,2,0,0,ET220014.edf,26619,1987167,RIGHT,66,1966,1978926,28,1976282,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 4, 2, 3, 2, 0, 4, 2, 5, 2, 5, 6, 2, 7, 5, 4, 2, 4, 3, 2, 3, 5, 2]","[390, 144, 86, 266, 262, 784, 1036, 1006, 286, 1202, 1496, 754, 2854, 400, 1302, 958, 550, 180, 1244, 718, 2688, 1542, 552, 1120, 1386, 456]",Custom Interest Area Set,26537,True,1987133,1,New Interest Period 01,True,1960596,252,1.33,249,864,1979032,668.5,832.9,711.05,603,1963682,316.4,868.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1960548,23,66,13268,352.82,3.91,1960548,Trial: 15,6,ET220014,14,choice3,6,3,3.0,1
ET220014,16,121,388.12,4.06,61.21,61.33,2,0,0,ET220014.edf,24293,2012865,RIGHT,56,1172,1992912,54,2008258,RECORDING_SESSION,7,0,"[0, 2, 6, 7, 3, 4, 2, 3, 2, 0, 3, 2, 3, 2, 4, 3, 4, 2, 4, 2, 4, 0, 2, 4]","[354, 942, 848, 570, 592, 2574, 1342, 1254, 1154, 106, 930, 1128, 936, 822, 120, 138, 1336, 756, 1954, 1534, 1004, 66, 634, 641]",Custom Interest Area Set,24209,True,2012837,1,New Interest Period 01,True,1988628,246,0.98,106,900,2010320,584.4,849,711.53,531,1993504,607.2,870.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1988572,21,55,12104,297.2,4.85,1988572,Trial: 16,5,ET220014,15,choice2,15,1,2.0,0
ET220014,17,95,331.32,3.91,60.9,61.14,2,0,0,ET220014.edf,22679,2037213,RIGHT,60,1222,2016638,34,2024654,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 0, 5, 4, 3, 2, 3, 2, 3, 2, 3, 2, 6, 2, 6, 7, 2, 6]","[358, 134, 208, 96, 5480, 36, 426, 44, 1070, 1052, 976, 1294, 1276, 772, 448, 802, 1558, 778, 1004, 994, 546, 527]",Custom Interest Area Set,22597,True,2037173,1,New Interest Period 01,True,2014576,228,1.35,123,856,2018262,883.7,385.3,721.14,595,2019860,902.1,355.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,2014534,20,59,11298,254.96,4.56,2014534,Trial: 17,6,ET220014,16,choice4,9,4,4.0,1
ET220014,18,.,208,5.37,60.58,60.94,0,0,0,ET220014.edf,4897,2043663,RIGHT,19,498,2040938,68,2041478,RECORDING_SESSION,7,0,"[0, 2, 4, 2, 6, 7, 0, 3, 4, 5, 2, 6, 5, 2]","[370, 224, 262, 308, 210, 200, 110, 498, 68, 162, 532, 230, 556, 222]",Custom Interest Area Set,4820,True,2043628,1,New Interest Period 01,True,2038808,204,4.72,96,835,2043116,932.5,863.8,737.64,666,2038888,899.8,555.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,2038766,12,18,2410,103.59,4.62,2038766,Trial: 18,6,ET220014,17,choice3,3,3,3.0,1
ET220014,19,130,428.64,3.38,61.5,61.55,3,0,0,ET220014.edf,21795,2067177,RIGHT,45,1804,2065344,66,2046298,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 0, 2, 5, 0, 2, 4, 2, 3, 2, 3, 2, 3]","[367, 380, 66, 462, 3116, 952, 2806, 926, 126, 1228, 572, 674, 2298, 1052, 1452, 484, 2328]",Custom Interest Area Set,21723,True,2067148,1,New Interest Period 01,True,2045425,310,1.05,111,839,2054722,957.8,802.1,708.31,241,2051856,938.5,886.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,2045382,14,44,10862,388.46,4.22,2045382,Trial: 19,4,ET220014,18,choice1,7,3,1.0,0
ET220014,20,.,390.46,4.65,60.42,60.94,0,0,0,ET220014.edf,5661,2074161,RIGHT,13,1140,2072106,76,2070344,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 2, 7, 2]","[378, 696, 478, 1122, 1676, 530, 196]",Custom Interest Area Set,5568,True,2074124,1,New Interest Period 01,True,2068556,236,1.64,92,781,2073268,1211.2,583.3,714.06,642,2074084,966.4,468.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,2068500,6,12,2784,348.59,4.65,2068500,Trial: 20,4,ET220014,19,choice3,1,3,3.0,1
ET220014,21,.,207.64,3.24,60.77,61.14,0,0,0,ET220014.edf,2789,2078545,RIGHT,11,636,2076842,40,2077908,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 6, 7]","[349, 402, 756, 316, 226, 235]",Custom Interest Area Set,2704,True,2078509,1,New Interest Period 01,True,2075805,200,1.83,34,744,2075982,930.8,564.4,690.91,621,2076514,947.3,358.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,2075756,5,10,1352,164.18,3.04,2075756,Trial: 21,5,ET220014,20,choice2,2,2,2.0,1
ET220015,2,.,273.63,3.76,52.77,52.84,0,0,0,ET220015.edf,10829,720955,RIGHT,35,604,717500,68,711230,RECORDING_SESSION,7,0,"[0, 2, 3, 2, 6, 5, 4, 2, 4, 3, 2]","[319, 380, 190, 2704, 852, 340, 886, 1500, 784, 1280, 342]",Custom Interest Area Set,10761,True,720928,1,New Interest Period 01,True,710167,254,1.34,103,530,712344,937.2,341.9,477.25,32,711002,253.7,1223,.,.,.,.,0,.,.,.,.,.,NO_MATCH,710126,10,34,5381,137.99,4.65,710126,Trial: 2,5,ET220015,1,choice1,11,1,1.0,1
ET220015,3,.,256,4.03,52.37,52.74,0,0,0,ET220015.edf,9135,731855,RIGHT,31,572,729952,66,730568,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 0, 2, 5, 4, 2, 4, 2, 4]","[342, 308, 444, 488, 814, 888, 678, 1050, 534, 720, 934, 736]",Custom Interest Area Set,9044,True,731810,1,New Interest Period 01,True,722766,228,2.83,146,603,724476,947.4,407,534.03,478,726558,998.2,389.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,722720,9,30,4522,121.8,3.57,722720,Trial: 3,3,ET220015,2,choice2,13,5,2.0,0
ET220015,4,59.5,385.8,4.57,53.03,53.13,4,0,0,ET220015.edf,63547,797701,RIGHT,149,4700,739780,46,791202,RECORDING_SESSION,7,0,"[2, 0, 5, 4, 3, 0, 2, 6, 7, 2, 4, 5, 4, 3, 4, 5, 7, 2, 4, 3, 0, 5, 4, 6, 2, 4, 5, 7, 3, 0, 3, 4, 5, 2, 5, 2, 4, 3, 6, 3, 6, 2, 6, 7, 5, 4, 3, 2, 0, 5, 2, 5, 6, 5, 4, 0, 2, 4, 2, 4, 5, 2, 4]","[10955, 134, 302, 130, 390, 116, 1410, 790, 1186, 1460, 176, 742, 260, 1350, 358, 406, 1226, 1076, 184, 1250, 162, 1132, 412, 538, 828, 426, 484, 200, 400, 786, 634, 2034, 716, 696, 1114, 930, 468, 324, 302, 344, 1212, 696, 210, 962, 1866, 2158, 1578, 616, 116, 1338, 1172, 1144, 398, 782, 704, 46, 1462, 1726, 202, 678, 200, 624, 763]",Custom Interest Area Set,63472,True,797671,1,New Interest Period 01,True,734199,282,2.24,1151,654,766572,262.6,783.6,531.79,415,796786,898.6,439.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,734154,57,148,31736,482.78,4.67,734154,Trial: 4,6,ET220015,3,choice2,15,1,2.0,0
ET220015,5,352.22,383.45,4.48,52.81,52.64,9,0,0,ET220015.edf,33595,833049,RIGHT,71,3952,800590,38,811650,RECORDING_SESSION,7,0,"[0, 2, 4, 2, 5, 4, 3, 2, 3, 2, 3, 2, 3, 2, 0, 2, 0, 2, 6, 7, 6, 2, 0, 6]","[249, 282, 426, 6384, 328, 276, 182, 384, 1786, 624, 718, 564, 1232, 382, 38, 3502, 122, 294, 140, 2560, 2304, 2598, 76, 1774]",Custom Interest Area Set,33527,True,833022,1,New Interest Period 01,True,799495,258,2.33,292,625,817636,920.2,262.5,454.16,76,816730,1104,934.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,799454,20,70,16764,504.27,4.68,799454,Trial: 5,6,ET220015,4,choice4,9,4,4.0,1
